uc011mfh.1	TF353096
uc010omh.1	TF331353
uc010omj.1	TF331353
uc001cqk.3	TF331353
uc001cql.1	TF331353
uc001cqo.1	TF105088
uc009vyn.1	TF105088
uc001cqp.3	TF105088
uc001cqq.2	TF105088
uc001cqw.2	TF328829
uc009vyq.2	TF315153
uc001cqx.2	TF315153
uc001cqy.2	TF315153
uc001cra.1	TF315153
uc001cqz.1	TF315153
uc001crb.1	TF315153
uc010omn.1	TF331178
uc010omo.1	TF331178
uc001crc.1	TF331178
uc001crd.1	TF331178
uc001cre.1	TF331178
uc001crg.1	TF331178
uc001crr.1	TF328520
uc001crs.1	TF328520
uc010omv.1	TF328520
uc001crt.2	TF328520
uc001cru.2	TF333009
uc010omw.1	TF333009
uc010omx.1	TF333009
uc001crx.3	TF331898
uc001crw.3	TF331898
uc010onc.1	TF314172
uc009vyw.1	TF314172
uc009vyx.1	TF314172
uc001cse.1	TF314172
uc001csj.2	TF313761
uc001csk.2	TF313761
uc001csl.2	TF313761
uc010ond.1	TF313761
uc010one.1	TF313761
uc001csn.2	TF313761
uc001cso.1	TF313761
uc009vyy.1	TF313761
uc001csp.3	TF324293
uc001csq.1	TF324293
uc009vyz.1	TF324293
uc001csr.1	TF324293
uc009vzb.2	TF106274
uc001ctc.3	TF106274
uc001ctd.3	TF106274
uc001cte.2	TF106274
uc001ctf.2	TF106274
uc010ong.1	TF106274
uc009vzc.1	TF106274
uc001ctg.1	TF106274
uc001cth.2	TF313199
uc001cti.2	TF321449
uc001ctj.1	TF312974
uc001ctq.1	TF314229
uc001ctt.2	TF313743
uc010oni.1	TF313743
uc001ctu.2	TF313743
uc009vzd.2	TF313743
uc001ctx.2	TF315661
uc001cty.2	TF315661
uc001cua.1	TF315661
uc001cub.2	TF315661
uc001cud.2	TF315661
uc001cui.1	TF105805
uc001cun.2	TF314276
uc001cuo.3	TF314276
uc001cup.3	TF314276
uc010onk.1	TF314276
uc010onl.1	TF314276
uc010onm.1	TF314276
uc010onn.1	TF314276
uc001cux.2	TF315206
uc001cuy.2	TF315206
uc001cuz.3	TF315206
uc001cvc.2	TF105959
uc001cvd.2	TF105959
uc001cve.2	TF105959
uc001cvf.1	TF300128
uc010ont.1	TF300128
uc001cvh.1	TF351700
uc001cvi.1	TF351700
uc001cvj.1	TF351700
uc001cvk.1	TF351700
uc001cvl.1	TF351700
uc001cvm.1	TF351700
uc001cvr.1	TF350216
uc001cvs.2	TF324843
uc010onu.1	TF324843
uc001cvt.2	TF324843
uc009vzk.2	TF324843
uc010onv.1	TF324843
uc001cvu.2	TF313536
uc001cvv.2	TF313536
uc001cvw.2	TF313536
uc001cvx.2	TF313536
uc001cvy.2	TF313536
uc001cwi.1	TF336031
uc001cwh.2	TF336031
uc001cwm.1	TF343451
uc010onz.1	TF343451
uc010ooa.1	TF343451
uc009vzn.1	TF343451
uc001cwn.2	TF331226
uc001cwo.2	TF331226
uc001cwp.2	TF331226
uc001cwq.2	TF331226
uc001cwr.2	TF331226
uc001cws.1	TF331226
uc001cwv.1	TF314351
uc001cxd.2	TF318961
uc001cxe.2	TF318961
uc001cxf.2	TF318961
uc001cxg.2	TF318961
uc001cxn.2	TF315079
uc001cxy.2	TF105607
uc009vzt.1	TF331828
uc001cxz.3	TF331828
uc010ooi.1	TF313170
uc010ooj.1	TF313170
uc010ook.1	TF313170
uc001cyc.1	TF313170
uc001cyj.1	TF316040
uc001cyl.2	TF337003
uc001cym.3	TF337003
uc009vzu.1	TF337003
uc009vzv.1	TF337003
uc001cyp.2	TF330498
uc010oon.1	TF330498
uc010ooo.1	TF330498
uc001cys.1	TF316724
uc001cyt.1	TF316724
uc009vzx.1	TF316724
uc001cyx.1	TF329133
uc001cyy.2	TF329133
uc009vzz.2	TF329133
uc001cyz.3	TF332767
uc009waa.1	TF324811
uc001czc.2	TF324811
uc009wab.1	TF324811
uc001czd.2	TF324811
uc001cze.2	TF323952
uc001czr.1	TF338576
uc001czs.1	TF338576
uc001czz.1	TF314896
uc001daf.3	TF324499
uc001dag.3	TF324499
uc001dah.3	TF324499
uc001dai.3	TF324499
uc001dam.2	TF313629
uc001dan.2	TF313629
uc001dao.2	TF313629
uc001dap.2	TF313629
uc001daq.2	TF313629
uc010oov.1	TF313629
uc001dar.1	TF313629
uc001dba.1	TF336291
uc001dbb.1	TF336291
uc001dbc.1	TF336291
uc001dbd.1	TF336291
uc009wak.1	TF336291
uc009wal.1	TF327041
uc001dbu.1	TF327041
uc009wam.1	TF327041
uc001dbv.2	TF327041
uc001dcw.2	TF333404
uc009wax.2	TF300553
uc001dcx.2	TF300553
uc001dcy.2	TF300553
uc001dcz.2	TF300553
uc001ddk.2	TF313307
uc010oph.1	TF313307
uc001ddl.1	TF340010
uc001ddm.1	TF340010
uc001ddn.1	TF340010
uc001ddx.2	TF318374
uc001ddy.2	TF318374
uc001ddv.2	TF318374
uc001ddw.2	TF318374
uc001dea.1	TF319909
uc001ded.2	TF313014
uc001dee.2	TF105975
uc009wbf.1	TF105975
uc001def.1	TF105975
uc001deg.1	TF105975
uc001deh.1	TF105975
uc001dei.1	TF314019
uc001dek.3	TF328365
uc001del.3	TF328365
uc001der.1	TF354310
uc001dex.3	TF314176
uc009wbk.2	TF314176
uc001dey.3	TF314176
uc001dfh.1	TF324982
uc001dfg.1	TF324982
uc001dfi.1	TF324982
uc001dfj.1	TF324982
uc001dfk.1	TF324982
uc001dfl.1	TF324982
uc009wbm.1	TF324982
uc001dfm.1	TF324982
uc001dfn.2	TF324982
uc009wbn.1	TF324982
uc001dfp.1	TF324982
uc001dfq.2	TF324982
uc001dfs.2	TF105996
uc001dft.2	TF105996
uc001dfv.2	TF325565
uc001dfw.2	TF325565
uc010oqs.1	TF325565
uc001dfy.3	TF329557
uc001dgg.2	TF331348
uc001dgj.2	TF314255
uc001dgl.2	TF314255
uc001dgm.2	TF314255
uc001dgt.2	TF313325
uc001dgs.2	TF313325
uc001dgr.2	TF313325
uc010oqz.1	TF313325
uc001dgu.2	TF313325
uc010ora.1	TF313325
uc010orb.1	TF313325
uc001dhe.1	TF337448
uc001dhf.1	TF337448
uc001dhk.2	TF300848
uc010orj.1	TF300848
uc009wbx.2	TF300848
uc001dhl.1	TF300848
uc001dhp.2	TF106396
uc001dhq.2	TF106396
uc001dhr.2	TF106396
uc009wbz.1	TF106396
uc009wca.1	TF352179
uc001dhs.2	TF352179
uc001dht.2	TF352179
uc001dhu.2	TF352179
uc001dhv.2	TF352179
uc001dhw.2	TF352179
uc001dih.3	TF313654
uc001dii.2	TF313654
uc001diq.3	TF316380
uc001djb.2	TF313087
uc001djc.2	TF313087
uc001djd.2	TF313087
uc001dje.2	TF313087
uc001djf.2	TF313087
uc001djg.2	TF313087
uc001djw.3	TF319909
uc001dkc.2	TF332677
uc001dkd.2	TF332677
uc001dka.2	TF332677
uc001dkb.2	TF332677
uc001dkf.2	TF332889
uc001dkg.2	TF332889
uc001dkh.2	TF332889
uc010orz.1	TF332889
uc001dki.2	TF332889
uc010osa.1	TF332889
uc001dkj.2	TF332889
uc009wci.2	TF332889
uc001dkk.1	TF332889
uc009wcj.1	TF330052
uc001dkm.2	TF317783
uc001dkn.2	TF317783
uc001dko.2	TF317783
uc001dkp.2	TF317783
uc001dkq.2	TF317783
uc001dkr.2	TF317783
uc001dks.3	TF317783
uc009wcm.2	TF323458
uc001dku.3	TF323458
uc001dkw.2	TF333299
uc001dkv.2	TF333299
uc009wcn.2	TF333299
uc001dkz.2	TF328636
uc001dlb.2	TF314737
uc001dlh.2	TF323923
uc010osc.1	TF323923
uc001dlj.2	TF344135
uc010osd.1	TF344135
uc010ose.1	TF344135
uc010osf.1	TF344135
uc001dll.1	TF328605
uc001dlm.1	TF328605
uc001dln.2	TF328605
uc001dlo.2	TF328605
uc001dlp.2	TF328605
uc010osg.1	TF328605
uc001dlq.1	TF328605
uc009wcr.1	TF328605
uc010osi.1	TF315117
uc010osj.1	TF315117
uc001dmo.3	TF105953
uc009wcw.1	TF105953
uc001dmp.2	TF352342
uc001dmq.2	TF352342
uc001dmr.2	TF352342
uc009wcx.2	TF331833
uc001dms.2	TF331833
uc001dmt.2	TF331602
uc010oss.1	TF331602
uc001dmu.2	TF331602
uc001dmv.2	TF331602
uc001dmx.2	TF331602
uc001dmy.1	TF331602
uc001dmz.1	TF331602
uc001dna.2	TF331602
uc001dnb.2	TF331602
uc001dnc.2	TF331602
uc001dnd.2	TF331602
uc001dno.2	TF328591
uc001dns.2	TF316128
uc001dnv.2	TF333705
uc001dnw.2	TF333705
uc001dnx.2	TF333705
uc001dny.1	TF333705
uc009wdb.2	TF314793
uc001doa.3	TF314793
uc010osu.1	TF314793
uc010osv.1	TF314793
uc001doc.1	TF314793
uc009wde.2	TF337375
uc001doh.2	TF337375
uc010osy.1	TF337375
uc001doi.2	TF337375
uc001doj.2	TF337375
uc001dor.2	TF105319
uc009wdg.2	TF105319
uc001dos.2	TF105319
uc001dou.3	TF350784
uc001dow.3	TF350784
uc001dox.2	TF317184
uc010otf.1	TF317184
uc001doy.1	TF317184
uc001dpc.2	TF313319
uc010otg.1	TF313319
uc001dpg.2	TF313319
uc001dpn.2	TF313000
uc001dpo.2	TF313000
uc001dpp.2	TF313000
uc001dpx.3	TF323756
uc001dpy.2	TF323756
uc001dpz.2	TF323756
uc001dqa.2	TF323756
uc001dqb.2	TF323756
uc009wdm.1	TF323756
uc001dqg.1	TF105986
uc001dqh.2	TF105191
uc001dqi.1	TF105191
uc009wdp.1	TF105191
uc010otn.1	TF105191
uc009wdq.1	TF351450
uc001dqj.3	TF351450
uc001dqk.2	TF351450
uc001dql.2	TF351450
uc001dqp.2	TF352627
uc001dqq.2	TF352627
uc001dqr.2	TF352627
uc001dqs.2	TF352627
uc001dqt.2	TF352627
uc010otv.1	TF313921
uc010otw.1	TF313921
uc001dqz.3	TF313921
uc010otx.1	TF313921
uc001dra.2	TF105628
uc001drv.2	TF105791
uc010oub.1	TF105791
uc001drw.2	TF105791
uc001dsb.2	TF316040
uc001dsc.2	TF316040
uc001dsu.2	TF326199
uc009wdz.2	TF326199
uc001dsw.1	TF333627
uc001dsx.1	TF333627
uc001dsy.1	TF333627
uc001dsz.1	TF333627
uc001dta.2	TF314182
uc010oug.1	TF314182
uc001dtk.1	TF314231
uc001dtl.1	TF314231
uc010ouk.1	TF314231
uc001dtm.1	TF314231
uc001dtr.2	TF105603
uc001dtq.2	TF105603
uc001dts.2	TF105603
uc001dtt.2	TF105603
uc001dtu.2	TF105603
uc001dtv.2	TF105603
uc001dtw.2	TF105603
uc001dtx.2	TF105603
uc001dty.2	TF105603
uc001dtz.2	TF105603
uc001due.2	TF315964
uc001duf.2	TF315964
uc001dug.2	TF315964
uc001duh.2	TF315964
uc001dui.2	TF315964
uc001duj.2	TF315964
uc001duk.2	TF323987
uc001dul.2	TF323987
uc001dum.2	TF323987
uc001dun.2	TF323987
uc009weh.2	TF323987
uc001duw.1	TF312850
uc001dux.1	TF312850
uc001dvk.1	TF316171
uc010ouw.1	TF316171
uc001dvl.1	TF316171
uc010oux.1	TF316171
uc001dvm.2	TF313492
uc001dvn.3	TF313492
uc001dvu.3	TF315178
uc009wer.2	TF315178
uc001dwa.2	TF335786
uc001dwb.2	TF335786
uc010ovb.1	TF335786
uc001dwe.1	TF328890
uc001dwf.1	TF328890
uc009wes.1	TF328890
uc009wet.1	TF328890
uc001dwh.1	TF328890
uc010ovf.1	TF312810
uc001dwl.2	TF312810
uc001dwi.2	TF312810
uc001dwj.2	TF312810
uc001dwk.2	TF312810
uc001dwm.1	TF323609
uc009wev.2	TF325898
uc001dwp.3	TF325898
uc009wew.2	TF325898
uc001dxb.2	TF338374
uc001dxd.2	TF338374
uc001dxf.2	TF338374
uc001dxk.1	TF338374
uc010ovh.1	TF338374
uc001dxl.2	TF338374
uc010ovi.1	TF324918
uc001dxm.1	TF324918
uc009wfb.2	TF324918
uc001dxn.2	TF106211
uc010ovj.1	TF106211
uc001dxx.3	TF326838
uc001dya.2	TF300673
uc001dyo.2	TF353040
uc001dyp.2	TF353040
uc010ovv.1	TF353040
uc001dys.1	TF313069
uc001dyq.1	TF313069
uc001dyr.1	TF313069
uc009wfm.1	TF313069
uc009wfn.1	TF313069
uc009wfo.1	TF313069
uc001dzb.2	TF350743
uc001dzo.1	TF313792
uc001dzp.1	TF313792
uc010ovy.1	TF313792
uc001dzq.1	TF313792
uc001dzr.2	TF324433
uc001dzt.1	TF313103
uc009wfv.1	TF313103
uc009wfw.2	TF313103
uc001dzv.1	TF313103
uc001eab.2	TF336147
uc001eac.1	TF336147
uc001ead.3	TF314508
uc001eae.3	TF314508
uc009wfy.2	TF314508
uc001eaf.3	TF314508
uc001eak.1	TF320336
uc001eal.1	TF320336
uc001eaz.2	TF315610
uc010owb.1	TF315610
uc001eba.2	TF315610
uc010owc.1	TF315610
uc001ebb.2	TF325967
uc010owd.1	TF325967
uc010owe.1	TF325967
uc001ebf.2	TF325296
uc001ebg.3	TF325296
uc001ebh.3	TF325296
uc001ebo.1	TF332839
uc001ebu.1	TF313103
uc001ebv.1	TF313103
uc009wgh.2	TF314162
uc001ecc.2	TF314162
uc010owg.1	TF314162
uc010owh.1	TF314162
uc001ecd.2	TF314162
uc001ece.2	TF314162
uc001ecf.2	TF314162
uc001ecg.2	TF314162
uc010owi.1	TF314162
uc001ech.2	TF314162
uc001eci.2	TF314162
uc009wgi.1	TF314162
uc010owj.1	TF314162
uc001ecp.1	TF300837
uc001ecq.1	TF300837
uc001ecr.1	TF300837
uc009wgk.1	TF300837
uc009wgl.1	TF314700
uc001ecs.1	TF314700
uc001ect.1	TF314700
uc001ecx.2	TF313792
uc001ecy.2	TF313792
uc001edm.2	TF323570
uc009wgp.1	TF323570
uc001edn.2	TF323570
uc010own.1	TF323570
uc001edp.2	TF323570
uc001edq.2	TF323256
uc001edr.2	TF323256
uc001eds.2	TF351977
uc009wgq.2	TF351977
uc010owo.1	TF351977
uc001edt.2	TF351977
uc009wgr.2	TF351977
uc009wgs.2	TF351977
uc001edu.2	TF351977
uc001edw.2	TF338066
uc001edx.2	TF338066
uc001edy.2	TF338066
uc001edz.1	TF338066
uc001eeb.2	TF354235
uc001eec.2	TF354235
uc001eed.2	TF354235
uc010owp.1	TF354235
uc001eea.1	TF354235
uc001eee.1	TF354235
uc010owq.1	TF354235
uc001eeu.2	TF315600
uc001eev.2	TF315600
uc001eez.2	TF320336
uc001efa.2	TF105818
uc001efc.1	TF320336
uc001efd.1	TF320336
uc001efe.1	TF300439
uc001eff.1	TF300439
uc001efh.3	TF312796
uc009wgu.2	TF312796
uc001efj.2	TF324707
uc001efk.2	TF324707
uc009wgv.2	TF324707
uc001efp.3	TF324337
uc001efo.3	TF324337
uc001eft.2	TF352895
uc001efu.1	TF106463
uc001efx.3	TF313796
uc001efy.2	TF315153
uc001egm.2	TF341787
uc001egn.2	TF341787
uc001ego.1	TF341787
uc001egp.3	TF341787
uc001egq.1	TF332702
uc001egr.1	TF332702
uc001egs.1	TF332702
uc001egz.2	TF324196
uc009whe.2	TF324196
uc001eha.2	TF324196
uc001ehb.2	TF331083
uc001ehc.2	TF331083
uc009whf.1	TF331083
uc001ehf.2	TF324164
uc001ehg.2	TF324164
uc001ehk.2	TF328540
uc009whj.1	TF106341
uc001ehl.1	TF106341
uc010oxf.1	TF314321
uc001ehm.2	TF314321
uc001ehn.2	TF314321
uc010oxg.1	TF314321
uc010oxh.1	TF314321
uc010oxi.1	TF314321
uc001eid.2	TF105361
uc010oxj.1	TF105361
uc001eie.2	TF105361
uc001eig.2	TF315645
uc001eif.2	TF315645
uc001eih.1	TF315645
uc010oxk.1	TF341151
uc001eij.2	TF314733
uc001eik.2	TF351641
uc001eil.2	TF351641
uc001eim.3	TF351641
uc001eip.2	TF335097
uc001eiq.2	TF335097
uc010oxl.1	TF335097
uc009whs.2	TF335097
uc001eix.1	TF342560
uc002qvn.1	TF329231
uc010evy.1	TF329231
uc001ekw.2	TF312801
uc001elk.1	TF329233
uc001ell.1	TF329233
uc001elm.3	TF329233
uc001eln.3	TF329233
uc001elo.2	TF329233
uc001elv.3	TF329233
uc001elw.3	TF329233
uc001elx.3	TF329233
uc001ema.2	TF329233
uc001emb.1	TF329233
uc001emc.1	TF329233
uc001emd.1	TF329233
uc001eme.1	TF329233
uc001emf.1	TF329233
uc001emg.1	TF329233
uc001emh.2	TF329233
uc001emk.2	TF329233
uc001enp.1	TF103052
uc009wiv.1	TF106499
uc010oyt.1	TF106499
uc001enx.2	TF106499
uc001eoe.2	TF313611
uc001eof.1	TF313611
uc001eog.2	TF103048
uc001eoh.2	TF103048
uc001eoi.2	TF103048
uc009wix.2	TF103048
uc001eom.1	TF338321
uc010oyz.1	TF338321
uc001eop.2	TF313484
uc001eoq.2	TF313484
uc001eor.2	TF313484
uc010ozb.1	TF313484
uc001eov.1	TF350449
uc001eox.2	TF341151
uc010ozg.1	TF341151
uc009wjc.2	TF341151
uc001eoy.2	TF341151
uc001eoz.2	TF341151
uc010ozh.1	TF341151
uc001epa.2	TF341151
uc001epe.2	TF313827
uc009wjf.1	TF313827
uc001epi.2	TF105285
uc001epj.2	TF105285
uc001epk.3	TF105285
uc001epr.2	TF318821
uc009wjj.1	TF318821
uc001eps.1	TF329606
uc001ept.1	TF329606
uc001epz.1	TF350449
uc001eqa.2	TF341151
uc010ozx.1	TF341151
uc009wjr.2	TF341151
uc001eqb.2	TF341151
uc001eqc.2	TF341151
uc010ozy.1	TF341151
uc001eqd.2	TF341151
uc010ozz.1	TF341151
uc001eqe.2	TF341151
uc001eqf.2	TF341151
uc001eqg.2	TF341151
uc001eqq.2	TF341151
uc010pab.1	TF341151
uc010pac.1	TF341151
uc010pad.1	TF341151
uc001eqs.1	TF341151
uc001eqx.2	TF341151
uc010pae.1	TF341151
uc010paf.1	TF341151
uc009wkf.1	TF341151
uc010pah.1	TF341151
uc010pai.1	TF341151
uc001eqz.2	TF341151
uc001erb.2	TF341151
uc001erd.3	TF341151
uc001erc.3	TF341151
uc010paj.1	TF341151
uc001erf.1	TF341151
uc010pak.1	TF341151
uc001erg.1	TF341151
uc010pal.1	TF341151
uc001eri.1	TF341151
uc001erh.2	TF341151
uc010pam.1	TF341151
uc010pan.1	TF341151
uc001erl.1	TF341151
uc001erm.1	TF341151
uc001erz.2	TF341151
uc010pao.1	TF341151
uc001erq.1	TF341151
uc010pap.1	TF341151
uc001eru.1	TF341151
uc010paq.1	TF341151
uc010par.1	TF341151
uc010pas.1	TF341151
uc010pat.1	TF341151
uc010pau.1	TF341151
uc010pav.1	TF341151
uc010paw.1	TF341151
uc001esa.1	TF341151
uc010pax.1	TF341151
uc010pbj.1	TF300212
uc001esr.2	TF300212
uc010pbl.1	TF314241
uc001esv.2	TF314241
uc001esw.2	TF300137
uc001esz.1	TF300174
uc001eta.1	TF300174
uc001etb.2	TF300174
uc001etc.2	TF300212
uc001ete.2	TF300137
uc009wlk.2	TF324824
uc001etg.2	TF324824
uc001eth.2	TF324824
uc001eti.1	TF300890
uc001etj.1	TF300890
uc001etk.1	TF300890
uc009wll.1	TF300890
uc001etm.1	TF315197
uc010pbm.1	TF315197
uc010pbn.1	TF315197
uc001etn.2	TF323312
uc001eto.2	TF323312
uc010pbt.1	TF317206
uc010pbu.1	TF317206
uc001etw.2	TF317206
uc001etv.3	TF317206
uc001ety.1	TF314362
uc001etz.1	TF314362
uc001eua.1	TF314362
uc010pby.1	TF314362
uc001eub.1	TF314362
uc010pbz.1	TF314362
uc010pch.1	TF315834
uc001euz.2	TF315834
uc001eva.2	TF315834
uc001evb.2	TF314718
uc001evc.2	TF314718
uc001evd.2	TF314718
uc001eve.2	TF314718
uc001evf.2	TF314718
uc009wly.2	TF314718
uc001evg.2	TF314718
uc001evh.2	TF314718
uc009wlz.1	TF314718
uc001evi.2	TF314718
uc001evj.2	TF314360
uc010pci.1	TF314360
uc001evk.1	TF313989
uc001evl.1	TF313989
uc001evm.1	TF313989
uc001evn.2	TF313739
uc001evo.1	TF313739
uc001evp.1	TF313739
uc001evq.1	TF313739
uc009wma.1	TF313739
uc010pck.1	TF319983
uc001evr.1	TF319983
uc001evs.1	TF319983
uc001evt.1	TF319983
uc009wmb.1	TF319983
uc009wmc.1	TF319983
uc009wmd.1	TF319983
uc009wme.1	TF319983
uc010pcl.1	TF319983
uc001evy.2	TF314319
uc001evz.2	TF314319
uc009wmh.2	TF314319
uc001ewc.2	TF314589
uc010pcm.1	TF314589
uc001ewd.2	TF314589
uc001ewe.2	TF314589
uc001ewf.2	TF314589
uc010pcn.1	TF314589
uc001ewg.2	TF314589
uc001ewo.2	TF323815
uc001ewp.2	TF323815
uc001ewu.2	TF316102
uc001ewv.2	TF316102
uc001eww.2	TF316102
uc010pcq.1	TF316102
uc009wml.1	TF316102
uc001ewy.2	TF318444
uc001exb.2	TF315841
uc001exd.2	TF315841
uc001exc.3	TF315841
uc010pct.1	TF315841
uc001exe.1	TF314532
uc001exf.1	TF314532
uc001exr.2	TF102042
uc001exs.2	TF102042
uc001ext.2	TF102042
uc001exu.2	TF102042
uc010pcw.1	TF102042
uc009wmq.1	TF102042
uc001exw.1	TF321340
uc009wmr.1	TF321340
uc001exx.2	TF315241
uc010pcz.1	TF315241
uc001eya.2	TF315241
uc001eyd.1	TF331707
uc001eye.1	TF331707
uc010pdb.1	TF331707
uc001eyf.1	TF331707
uc010pdc.1	TF331707
uc009wmv.1	TF331707
uc010pdd.1	TF331707
uc001eyr.2	TF314924
uc009wmy.2	TF314924
uc001eys.1	TF314924
uc009wmx.1	TF314924
uc001eyt.2	TF314924
uc010pdi.1	TF314924
uc001eyv.2	TF300170
uc009wmz.2	TF300170
uc010pdk.1	TF300170
uc009wna.1	TF300170
uc001eyy.2	TF326896
uc009wnb.1	TF326896
uc001ezc.3	TF326896
uc001ezd.3	TF326896
uc001ezf.1	TF334360
uc001ezg.2	TF319910
uc001ezh.2	TF319910
uc010pdo.1	TF319910
uc010pdp.1	TF319910
uc009wnd.2	TF332518
uc001ezj.1	TF332518
uc001ezk.1	TF332518
uc001ezl.2	TF332727
uc001ezn.2	TF332727
uc001ezo.1	TF337503
uc001ezp.2	TF344077
uc009wne.1	TF344077
uc001ezs.1	TF338665
uc001ezt.1	TF338665
uc001ezu.1	TF338665
uc001ezw.3	TF338665
uc001ezx.2	TF338665
uc001fbd.2	TF336905
uc009woa.2	TF336905
uc001fbf.2	TF336905
uc001fbn.1	TF323898
uc001fbo.2	TF323898
uc001fbp.2	TF323898
uc001fbr.1	TF332727
uc001fbs.2	TF332727
uc010pdx.1	TF341148
uc001fbv.1	TF341148
uc001fbw.1	TF332727
uc001fbx.2	TF332727
uc001fby.2	TF332727
uc001fbz.2	TF332727
uc001fca.1	TF332727
uc001fcb.2	TF332727
uc001fcc.2	TF332727
uc001fcd.1	TF332727
uc001fce.2	TF332727
uc001fcf.3	TF332727
uc001fcg.2	TF332727
uc009woh.2	TF332727
uc001fci.2	TF332727
uc001fcj.2	TF332727
uc001fcr.2	TF320194
uc010pdy.1	TF320194
uc009wok.2	TF320194
uc009wol.1	TF320194
uc001fdb.3	TF321369
uc001fdd.1	TF313237
uc001fde.3	TF321571
uc001fdf.3	TF321571
uc010ped.1	TF321571
uc001fdh.2	TF317098
uc001fdi.2	TF317098
uc001fdj.2	TF317098
uc001fdk.2	TF317098
uc010pee.1	TF317098
uc001fdl.2	TF317098
uc001fds.2	TF316934
uc001fdt.1	TF314097
uc001fdu.1	TF314097
uc009woq.2	TF313331
uc001fdw.2	TF313331
uc010peh.1	TF313331
uc001fdx.1	TF351519
uc010pei.1	TF351519
uc001fdy.1	TF351519
uc001fdz.1	TF351519
uc001fea.1	TF351519
uc001feb.1	TF351519
uc010pej.1	TF351519
uc009wor.2	TF351519
uc001fec.1	TF351519
uc001fed.1	TF351519
uc001fee.1	TF341125
uc001fef.1	TF324880
uc001fei.2	TF324880
uc001feg.2	TF324880
uc001feh.2	TF324880
uc001fej.2	TF324880
uc009wos.1	TF324880
uc001fek.2	TF324880
uc001fel.2	TF324880
uc001ffb.2	TF325799
uc001ffc.2	TF325799
uc001fff.1	TF313338
uc001ffh.2	TF315806
uc001ffj.2	TF315806
uc001ffi.2	TF315806
uc001ffk.2	TF315806
uc001ffl.1	TF315806
uc001ffm.1	TF315806
uc001ffn.1	TF315806
uc001ffo.2	TF315015
uc001ffp.2	TF315015
uc009wox.1	TF315015
uc001ffq.2	TF312935
uc001ffr.2	TF333202
uc001ffs.2	TF333202
uc010pep.1	TF333202
uc009woy.1	TF333202
uc001fft.2	TF333020
uc001ffu.2	TF315807
uc001ffz.1	TF315807
uc001ffv.2	TF315807
uc001ffx.2	TF315807
uc001ffy.2	TF315807
uc001fgm.2	TF318254
uc009wpb.2	TF318254
uc001fhm.2	TF300274
uc001fhn.2	TF300274
uc001fho.2	TF324347
uc001fhp.1	TF324347
uc010pfc.1	TF336301
uc009wph.2	TF336301
uc010pfd.1	TF336301
uc010pfe.1	TF336301
uc010pff.1	TF336301
uc010pfg.1	TF336301
uc010pfj.1	TF336301
uc010pfl.1	TF336301
uc001fin.2	TF336301
uc009wpk.2	TF336301
uc001fip.2	TF336301
uc009wqg.2	TF336301
uc009wpo.2	TF336301
uc009wps.2	TF336301
uc009wpt.2	TF336301
uc001fic.2	TF336301
uc009wpu.2	TF336301
uc009wpq.2	TF336301
uc009wpv.2	TF336301
uc001fim.2	TF336301
uc001fib.2	TF336301
uc001fie.2	TF336301
uc009wpr.2	TF336301
uc001fig.2	TF336301
uc001fif.2	TF336301
uc009wpx.2	TF336301
uc001fid.2	TF336301
uc009wpj.2	TF336301
uc001fij.2	TF336301
uc009wpy.2	TF336301
uc010pfm.1	TF336301
uc001fiq.2	TF336301
uc010pfn.1	TF336301
uc009wqa.2	TF336301
uc010pfp.1	TF336301
uc001fii.2	TF336301
uc001fih.2	TF336301
uc001fia.2	TF336301
uc009wqd.2	TF336301
uc009wqb.2	TF336301
uc010pfq.1	TF336301
uc010pfr.1	TF336301
uc001fit.2	TF336301
uc009wqe.2	TF336301
uc001fil.2	TF336301
uc009wpm.2	TF336301
uc009wpp.2	TF336301
uc010pfs.1	TF336301
uc001fik.2	TF336301
uc001fio.2	TF336301
uc009wqf.2	TF336301
uc009wpl.2	TF336301
uc009wpn.2	TF336301
uc001fis.1	TF336301
uc010pft.1	TF336301
uc001fiv.1	TF336301
uc001fiw.1	TF336301
uc001fix.2	TF324917
uc009wqi.2	TF324917
uc001fiz.2	TF324917
uc001fiy.2	TF324917
uc010pfu.1	TF324917
uc001fja.2	TF324917
uc009wqj.1	TF324917
uc001fjd.2	TF314254
uc001fjf.3	TF314254
uc001fjh.2	TF314254
uc010pfw.1	TF314254
uc010pfx.1	TF314254
uc001fjk.2	TF314254
uc009wqk.1	TF314254
uc001fjo.2	TF332736
uc001fjp.2	TF332736
uc001fjr.2	TF313797
uc001fjs.2	TF313797
uc001fjt.2	TF313797
uc001fju.2	TF313797
uc001fjv.2	TF313797
uc001fjw.2	TF101041
uc001fjy.2	TF101041
uc009wqm.2	TF101041
uc001fkb.3	TF300390
uc001fkt.2	TF106416
uc009wqq.2	TF106416
uc009wqr.1	TF106416
uc001flg.2	TF343327
uc010pgg.1	TF343327
uc010pgh.1	TF343327
uc010pgi.1	TF343327
uc001flh.2	TF343327
uc009wqt.2	TF343327
uc001flk.2	TF343327
uc001fll.2	TF343327
uc009wqv.2	TF343327
uc001flm.2	TF343327
uc001fli.2	TF343327
uc009wqu.2	TF343327
uc001flj.2	TF343327
uc001fln.2	TF343327
uc001flp.2	TF343327
uc010pgj.1	TF343327
uc001fly.1	TF343327
uc001flz.2	TF343327
uc009wrh.1	TF343327
